date,amfi_code,nav
2025-01-29,100031,27.8851
2025-01-30,100031,26.9482
2025-01-31,100031,27.3571
2025-02-01,100031,27.3571
2025-02-02,100031,27.8551
2025-02-03,100031,27.8551
2025-02-04,100031,27.9183
2025-02-05,100031,27.9081
2025-02-06,100031,27.7724
2025-02-07,100031,27.8634
2025-02-08,100031,27.4761
2025-02-09,100031,26.7644
2025-02-10,100031,27.3861
2025-02-11,100031,27.261
2025-02-12,100031,27.1036
2025-02-13,100031,27.896
2025-02-14,100031,26.9046
2025-02-15,100031,26.3648
2025-02-16,100031,26.3648
2025-02-17,100031,26.8156
2025-02-18,100031,26.4269
2025-02-19,100031,26.9777
2025-02-20,100031,25.9864
2025-02-21,100031,25.4671
2025-02-22,100031,25.4671
2025-02-23,100031,25.2635
2025-02-24,100031,25.2635
2025-02-25,100031,24.9662
2025-02-26,100031,24.7396
2025-02-27,100031,25.3648
2025-02-28,100031,25.759
2025-03-01,100031,26.2621
2025-03-02,100031,27.248
2025-03-03,100031,28.0863
2025-03-04,100031,28.0863
2025-03-05,100031,28.6071
2025-03-06,100031,28.2699
2025-03-07,100031,29.2411
2025-03-08,100031,29.1933
2025-03-09,100031,29.1933
2025-03-10,100031,29.9159
2025-03-11,100031,30.3347
2025-03-12,100031,31.1523
2025-03-13,100031,31.7673
2025-03-14,100031,32.195
2025-03-15,100031,32.1592
2025-03-16,100031,33.1342
2025-03-17,100031,33.1342
2025-03-18,100031,33.9576
2025-03-19,100031,33.8078
2025-03-20,100031,34.5721
2025-03-21,100031,33.8457
2025-03-22,100031,33.8457
2025-03-23,100031,33.1733
2025-03-24,100031,33.5834
2025-03-25,100031,32.5911
2025-03-26,100031,31.6506
2025-03-27,100031,31.9295
2025-03-28,100031,32.836
2025-03-29,100031,32.836
2025-03-30,100031,32.2151
2025-01-01,100032,76.9014
2025-01-02,100032,76.0598
2025-01-03,100032,76.4892
2025-01-04,100032,77.3271
2025-01-05,100032,76.6562
2025-01-06,100032,76.9822
2025-01-07,100032,76.9822
2025-01-08,100032,77.1333
2025-01-09,100032,77.4262
2025-01-10,100032,77.1792
2025-01-11,100032,77.2469
2025-01-12,100032,78.1201
2025-01-13,100032,78.2511
2025-01-14,100032,78.3297
2025-01-15,100032,79.1679
2025-01-16,100032,79.4143
2025-01-17,100032,79.1646
2025-01-18,100032,78.9946
2025-01-19,100032,78.7989
2025-01-20,100032,78.4376
2025-01-21,100032,78.4376
2025-01-22,100032,77.5458
2025-01-23,100032,77.5458
2025-01-24,100032,77.5458
2025-01-25,100032,78.5103
2025-01-26,100032,79.3288
2025-01-27,100032,78.6043
2025-01-28,100032,79.5721
2025-01-29,100032,79.5721
2025-01-30,100032,78.9771
2025-01-31,100032,79.6065
2025-02-01,100032,78.7435
2025-02-02,100032,79.1532
2025-02-03,100032,78.5186
2025-02-04,100032,79.0444
2025-02-05,100032,79.3045
2025-02-06,100032,78.3409
2025-02-07,100032,78.5274
2025-02-08,100032,78.5274
2025-02-09,100032,78.3765
2025-02-10,100032,78.2492
2025-02-11,100032,77.2829
2025-02-12,100032,77.3471
2025-02-13,100032,77.0517
2025-02-14,100032,77.7033
2025-02-15,100032,78.0623
2025-02-16,100032,77.5379
2025-02-17,100032,76.7228
2025-02-18,100032,76.5029
2025-02-19,100032,75.9259
2025-02-20,100032,75.8184
2025-02-21,100032,75.8184
2025-02-22,100032,75.4881
2025-02-23,100032,74.6819
2025-02-24,100032,74.8808
2025-02-25,100032,74.175
2025-02-26,100032,73.7327
2025-02-27,100032,73.1607
2025-02-28,100032,73.3599
2025-03-01,100032,73.7968
2025-03-02,100032,72.9021
2025-03-03,100032,71.9428
2025-03-04,100032,72.6854
2025-03-05,100032,73.1644
2025-03-06,100032,72.8703
2025-03-07,100032,72.4246
2025-03-08,100032,71.5669
2025-03-09,100032,72.0899
2025-03-10,100032,71.8699
2025-03-11,100032,71.657
2025-03-12,100032,71.9983
2025-03-13,100032,72.9892
2025-03-14,100032,72.7225
2025-03-15,100032,72.7225
2025-03-16,100032,72.6518
2025-03-17,100032,73.5672
2025-03-18,100032,73.2864
2025-03-19,100032,73.0372
2025-03-20,100032,73.0372
2025-03-21,100032,72.2918
2025-03-22,100032,72.1272
2025-03-23,100032,72.1272
2025-03-24,100032,72.9209
2025-03-25,100032,72.7768
2025-03-26,100032,73.6153
2025-03-27,100032,73.6153
2025-03-28,100032,73.9079
2025-03-29,100032,73.9774
2025-03-30,100032,74.24
2025-03-31,100032,73.5339
2025-01-03,100033,79.2052
2025-01-04,100033,78.9433
2025-01-05,100033,78.9433
2025-01-06,100033,79.1032
2025-01-07,100033,78.7496
2025-01-08,100033,77.9834
2025-01-09,100033,78.0087
2025-01-10,100033,77.717
2025-01-11,100033,78.5441
2025-01-12,100033,78.7624
2025-01-13,100033,79.6178
2025-01-14,100033,79.2204
2025-01-15,100033,79.4496
2025-01-16,100033,79.5344
2025-01-17,100033,80.1817
2025-01-18,100033,79.7304
2025-01-19,100033,79.7038
2025-01-20,100033,79.1809
2025-01-21,100033,79.6884
2025-01-22,100033,78.7369
2025-01-23,100033,79.0974
2025-01-24,100033,79.0974
2025-01-25,100033,78.897
2025-01-26,100033,78.8158
2025-01-27,100033,79.7198
2025-01-28,100033,79.7198
2025-01-29,100033,79.3486
2025-01-30,100033,78.5509
2025-01-31,100033,78.0056
2025-02-01,100033,77.7312
2025-02-02,100033,78.5613
2025-02-03,100033,78.615
2025-02-04,100033,78.615
2025-02-05,100033,79.4368
2025-02-06,100033,79.9491
2025-02-07,100033,79.0934
2025-02-08,100033,78.5862
2025-02-09,100033,79.2413
2025-02-10,100033,78.6248
2025-02-11,100033,77.8265
2025-02-12,100033,77.3627
2025-02-13,100033,78.2538
2025-02-14,100033,77.3208
2025-02-15,100033,77.48
2025-02-16,100033,78.3269
2025-02-17,100033,78.3269
2025-02-18,100033,78.3269
2025-02-19,100033,78.0
2025-02-20,100033,78.0623
2025-02-21,100033,77.0892
2025-02-22,100033,77.0892
2025-02-23,100033,77.7924
2025-02-24,100033,77.5686
2025-02-25,100033,78.2209
2025-02-26,100033,78.9911
2025-02-27,100033,79.0325
2025-02-28,100033,79.0325
2025-03-01,100033,78.6995
2025-03-02,100033,79.5588
2025-03-03,100033,78.7042
2025-03-04,100033,78.2573
2025-03-05,100033,79.2018
2025-03-06,100033,79.9126
2025-03-07,100033,80.2993
2025-03-08,100033,80.1955
2025-03-09,100033,80.1955
2025-03-10,100033,80.7258
2025-03-11,100033,80.6871
2025-03-12,100033,80.2749
2025-03-13,100033,81.1411
2025-03-14,100033,81.8567
2025-03-15,100033,81.3519
2025-03-16,100033,81.6257
2025-03-17,100033,80.9485
2025-03-18,100033,81.1788
2025-03-19,100033,81.2045
2025-03-20,100033,81.1097
2025-03-21,100033,80.5806
2025-03-22,100033,80.5806
2025-03-23,100033,80.5806
2025-03-24,100033,80.5152
2025-03-25,100033,81.4585
2025-03-26,100033,81.4585
2025-03-27,100033,80.722
2025-03-28,100033,79.9756
2025-03-29,100033,80.2615
2025-03-30,100033,80.8115
2025-03-31,100033,80.1742
2025-01-01,100034,31.635
2025-01-02,100034,31.635
2025-01-03,100034,31.8406
2025-01-04,100034,30.9275
2025-01-05,100034,31.5306
2025-01-06,100034,31.3755
2025-01-07,100034,31.3755
2025-01-08,100034,30.5169
2025-01-09,100034,29.5411
2025-01-10,100034,30.0815
2025-01-11,100034,30.7763
2025-01-12,100034,30.6088
2025-01-13,100034,31.5633
2025-01-14,100034,32.332
2025-01-15,100034,32.482
2025-01-16,100034,32.482
2025-01-17,100034,31.5597
2025-01-18,100034,31.5597
2025-01-19,100034,32.0701
2025-01-20,100034,32.1986
2025-01-21,100034,31.7195
2025-01-22,100034,30.7212
2025-01-23,100034,31.161
2025-01-24,100034,31.5604
2025-01-25,100034,32.2659
2025-01-26,100034,33.24
2025-01-27,100034,32.4398
2025-01-28,100034,32.1315
2025-01-29,100034,32.6568
2025-01-30,100034,32.1686
2025-01-31,100034,32.1757
2025-02-01,100034,32.34
2025-02-02,100034,32.34
2025-02-03,100034,32.3646
2025-02-04,100034,32.2018
2025-02-05,100034,31.8325
2025-02-06,100034,31.8325
2025-02-07,100034,31.9748
2025-02-08,100034,32.1267
2025-02-09,100034,33.0093
2025-02-10,100034,32.3714
2025-02-11,100034,32.3714
2025-02-12,100034,32.1437
2025-02-13,100034,31.4834
2025-02-14,100034,30.6097
2025-02-15,100034,30.3438
2025-02-16,100034,30.4251
2025-02-17,100034,31.12
2025-02-18,100034,31.0938
2025-02-19,100034,31.0162
2025-02-20,100034,31.0162
2025-02-21,100034,30.2936
2025-02-22,100034,30.2936
2025-02-23,100034,31.284
2025-02-24,100034,31.5737
2025-02-25,100034,32.4659
2025-02-26,100034,32.337
2025-02-27,100034,32.1447
2025-02-28,100034,31.8928
2025-03-01,100034,31.8928
2025-03-02,100034,31.429
2025-03-03,100034,31.6789
2025-03-04,100034,31.132
2025-03-05,100034,31.8676
2025-03-06,100034,31.8676
2025-03-07,100034,31.8676
2025-03-08,100034,31.3957
2025-03-09,100034,31.2295
2025-03-10,100034,32.0952
2025-03-11,100034,32.0952
2025-03-12,100034,31.2049
2025-03-13,100034,31.2049
2025-03-14,100034,31.6917
2025-03-15,100034,31.7735
2025-03-16,100034,31.5944
2025-03-17,100034,31.5944
2025-03-18,100034,31.6711
2025-03-19,100034,32.262
2025-03-20,100034,32.7638
2025-03-21,100034,32.7638
2025-03-22,100034,33.0492
2025-03-23,100034,33.5699
2025-03-24,100034,33.5699
2025-03-25,100034,33.7363
2025-03-26,100034,34.5713
2025-03-27,100034,34.5713
2025-03-28,100034,34.6115
2025-03-29,100034,34.4267
2025-03-30,100034,34.7234
2025-03-31,100034,35.0112
2025-01-01,100035,113.4476
2025-01-02,100035,112.6197
2025-01-03,100035,112.9141
2025-01-04,100035,113.7539
2025-01-05,100035,113.9468
2025-01-06,100035,113.7145
2025-01-07,100035,113.4546
2025-01-08,100035,112.6667
2025-01-09,100035,113.2291
2025-01-10,100035,114.0438
2025-01-11,100035,114.9603
2025-01-12,100035,115.7629
2025-01-13,100035,116.1985
2025-01-14,100035,116.0828
2025-01-15,100035,116.9116
2025-01-16,100035,116.9116
2025-01-17,100035,116.4286
2025-01-18,100035,117.029
2025-01-19,100035,117.8023
2025-01-20,100035,118.0175
2025-01-21,100035,118.0175
2025-01-22,100035,117.7572
2025-01-23,100035,117.8549
2025-01-24,100035,118.2289
2025-01-25,100035,118.718
2025-01-26,100035,118.718
2025-01-27,100035,118.6829
2025-01-28,100035,119.5109
2025-01-29,100035,119.233
2025-01-30,100035,118.5648
2025-01-31,100035,118.5648
2025-02-01,100035,119.2617
2025-02-02,100035,118.6966
2025-02-03,100035,119.6409
2025-02-04,100035,119.6409
2025-02-05,100035,119.6327
2025-02-06,100035,118.8349
2025-02-07,100035,118.9186
2025-02-08,100035,118.8893
2025-02-09,100035,118.6228
2025-02-10,100035,119.0877
2025-02-11,100035,119.422
2025-02-12,100035,120.3225
2025-02-13,100035,120.5044
2025-02-14,100035,120.9279
2025-02-15,100035,119.9628
2025-02-16,100035,120.5628
2025-02-17,100035,119.7391
2025-02-18,100035,119.684
2025-02-19,100035,119.684
2025-02-20,100035,119.684
2025-02-21,100035,119.684
2025-02-22,100035,119.684
2025-02-23,100035,119.2476
2025-02-24,100035,119.4291
2025-02-25,100035,119.507
2025-02-26,100035,118.5527
2025-02-27,100035,118.059
2025-02-28,100035,118.6811
2025-03-01,100035,117.7473
2025-03-02,100035,118.4873
2025-03-03,100035,119.2699
2025-03-04,100035,119.6673
2025-03-05,100035,119.2899
2025-03-06,100035,120.0539
2025-03-07,100035,120.8438
2025-03-08,100035,120.8438
2025-03-09,100035,121.7664
2025-03-10,100035,121.9046
2025-03-11,100035,120.9364
2025-03-12,100035,120.5153
2025-03-13,100035,120.3303
2025-03-14,100035,121.0147
2025-03-15,100035,121.6343
2025-03-16,100035,120.8796
2025-03-17,100035,120.9193
2025-03-18,100035,120.9193
2025-03-19,100035,120.5012
2025-03-20,100035,121.0835
2025-03-21,100035,120.636
2025-03-22,100035,120.0068
2025-03-23,100035,119.8434
2025-03-24,100035,119.8541
2025-03-25,100035,120.4063
2025-03-26,100035,121.2201
2025-03-27,100035,120.9293
2025-03-28,100035,120.0303
2025-03-29,100035,120.8538
2025-03-30,100035,120.8538
2025-03-31,100035,121.5297
2025-01-01,100036,116.8761
2025-01-02,100036,116.9432
2025-01-03,100036,117.1078
2025-01-04,100036,117.1123
2025-01-05,100036,117.1439
2025-01-06,100036,117.1439
2025-01-07,100036,117.0471
2025-01-08,100036,117.6387
2025-01-09,100036,116.815
2025-01-10,100036,117.066
2025-01-11,100036,117.3427
2025-01-12,100036,117.8671
2025-01-13,100036,116.8755
2025-01-14,100036,116.1909
2025-01-15,100036,116.9752
2025-01-16,100036,117.5239
2025-01-17,100036,117.6562
2025-01-18,100036,118.2173
2025-01-19,100036,117.6275
2025-01-20,100036,117.6275
2025-01-21,100036,117.2911
2025-01-22,100036,117.7445
2025-01-23,100036,118.6062
2025-01-24,100036,118.2387
2025-01-25,100036,117.6847
2025-01-26,100036,117.5834
2025-01-27,100036,117.3077
2025-01-28,100036,116.766
2025-01-29,100036,116.3658
2025-01-30,100036,117.2511
2025-01-31,100036,116.8263
2025-02-01,100036,116.8061
2025-02-02,100036,117.6898
2025-02-03,100036,118.0403
2025-02-04,100036,118.0904
2025-02-05,100036,117.8159
2025-02-06,100036,118.7399
2025-02-07,100036,118.637
2025-02-08,100036,118.637
2025-02-09,100036,118.637
2025-02-10,100036,117.8273
2025-02-11,100036,118.2593
2025-02-12,100036,118.2359
2025-02-13,100036,119.0129
2025-02-14,100036,119.0129
2025-02-15,100036,119.4161
2025-02-16,100036,119.1192
2025-02-17,100036,118.8675
2025-02-18,100036,118.7353
2025-02-19,100036,119.3894
2025-02-20,100036,119.9885
2025-02-21,100036,120.7238
2025-02-22,100036,121.0597
2025-02-23,100036,120.3693
2025-02-24,100036,121.2779
2025-02-25,100036,120.6308
2025-02-26,100036,120.2838
2025-02-27,100036,120.8003
2025-02-28,100036,120.8003
2025-03-01,100036,120.8003
2025-03-02,100036,121.2302
2025-03-03,100036,122.1542
2025-03-04,100036,121.9417
2025-03-05,100036,121.317
2025-03-06,100036,121.7295
2025-03-07,100036,121.4848
2025-03-08,100036,122.4747
2025-03-09,100036,121.6891
2025-03-10,100036,120.743
2025-03-11,100036,120.743
2025-03-12,100036,120.1188
2025-03-13,100036,120.1998
2025-03-14,100036,119.8567
2025-03-15,100036,120.2099
2025-03-16,100036,119.8014
2025-03-17,100036,120.7403
2025-03-18,100036,120.8788
2025-03-19,100036,120.7815
2025-03-20,100036,119.9508
2025-03-21,100036,119.269
2025-03-22,100036,118.3713
2025-03-23,100036,118.3713
2025-03-24,100036,118.985
2025-03-25,100036,119.6745
2025-03-26,100036,118.7143
2025-03-27,100036,118.872
2025-03-28,100036,119.5864
2025-03-29,100036,120.396
2025-03-30,100036,119.6342
2025-03-31,100036,120.3465
2025-01-01,100037,138.9108
2025-01-02,100037,138.9108
2025-01-03,100037,138.4065
2025-01-04,100037,138.4065
2025-01-05,100037,137.7049
2025-01-06,100037,136.8771
2025-01-07,100037,135.9115
2025-01-08,100037,135.9115
2025-01-09,100037,136.129
2025-01-10,100037,136.0415
2025-01-11,100037,136.0415
2025-01-12,100037,136.0415
2025-01-13,100037,135.5412
2025-01-14,100037,136.44
2025-01-15,100037,137.0379
2025-01-16,100037,136.629
2025-01-17,100037,137.5611
2025-01-18,100037,136.5933
2025-01-19,100037,136.5356
2025-01-20,100037,136.6439
2025-01-21,100037,136.4785
2025-01-22,100037,136.2445
2025-01-23,100037,135.373
2025-01-24,100037,134.9763
2025-01-25,100037,134.6957
2025-01-26,100037,135.0927
2025-01-27,100037,135.0927
2025-01-28,100037,134.3836
2025-01-29,100037,133.5115
2025-01-30,100037,132.9242
2025-01-31,100037,133.8748
2025-02-01,100037,133.5566
2025-02-02,100037,133.7857
2025-02-03,100037,133.8489
2025-02-04,100037,133.6914
2025-02-05,100037,133.9351
2025-02-06,100037,133.8767
2025-02-07,100037,134.6131
2025-02-08,100037,134.6131
2025-02-09,100037,134.1468
2025-02-10,100037,133.1676
2025-02-11,100037,133.1676
2025-02-12,100037,133.1676
2025-02-13,100037,133.1676
2025-02-14,100037,133.0763
2025-02-15,100037,133.545
2025-02-16,100037,132.8474
2025-02-17,100037,132.8474
2025-02-18,100037,133.1249
2025-02-19,100037,133.4738
2025-02-20,100037,133.0022
2025-02-21,100037,132.4176
2025-02-22,100037,132.3256
2025-02-23,100037,132.3606
2025-02-24,100037,132.3606
2025-02-25,100037,133.2027
2025-02-26,100037,133.3678
2025-02-27,100037,133.9118
2025-02-28,100037,133.2016
2025-03-01,100037,133.2137
2025-03-02,100037,132.6016
2025-03-03,100037,133.3945
2025-03-04,100037,132.8265
2025-03-05,100037,132.3613
2025-03-06,100037,132.7832
2025-03-07,100037,133.2521
2025-03-08,100037,132.8184
2025-03-09,100037,132.065
2025-03-10,100037,131.4609
2025-03-11,100037,132.1348
2025-03-12,100037,131.2552
2025-03-13,100037,130.826
2025-03-14,100037,131.4349
2025-03-15,100037,132.3565
2025-03-16,100037,132.5112
2025-03-17,100037,131.9622
2025-03-18,100037,132.2033
2025-03-19,100037,132.5782
2025-03-20,100037,131.6896
2025-03-21,100037,130.8058
2025-03-22,100037,130.8058
2025-03-23,100037,130.418
2025-03-24,100037,130.418
2025-03-25,100037,130.4462
2025-03-26,100037,130.4462
2025-03-27,100037,130.8914
2025-03-28,100037,130.0578
2025-03-29,100037,129.2265
2025-03-30,100037,128.4048
2025-03-31,100037,128.9142
2025-01-01,100038,29.4755
2025-01-02,100038,29.323
2025-01-03,100038,29.445
2025-01-04,100038,29.445
2025-01-05,100038,29.445
2025-01-06,100038,29.445
2025-01-07,100038,28.5766
2025-01-08,100038,28.9818
2025-01-09,100038,29.8432
2025-01-10,100038,29.6104
2025-01-11,100038,30.5596
2025-01-12,100038,30.3194
2025-01-13,100038,30.7496
2025-01-14,100038,31.1709
2025-01-15,100038,31.2295
2025-01-16,100038,31.7342
2025-01-17,100038,31.6999
2025-01-18,100038,30.7907
2025-01-19,100038,31.2031
2025-01-20,100038,30.4576
2025-01-21,100038,29.5772
2025-01-22,100038,28.8015
2025-01-23,100038,28.2087
2025-01-24,100038,27.457
2025-01-25,100038,27.4549
2025-01-26,100038,28.0946
2025-01-27,100038,27.7538
2025-01-28,100038,26.8995
2025-01-29,100038,26.0425
2025-01-30,100038,26.5641
2025-01-31,100038,25.8768
2025-02-01,100038,26.2372
2025-02-02,100038,27.2244
2025-02-03,100038,27.3482
2025-02-04,100038,27.3482
2025-02-05,100038,27.5143
2025-02-06,100038,27.1632
2025-02-07,100038,26.7778
2025-02-08,100038,26.3321
2025-02-09,100038,26.3321
2025-02-10,100038,26.8303
2025-02-11,100038,26.0632
2025-02-12,100038,25.7578
2025-02-13,100038,25.7578
2025-02-14,100038,25.5862
2025-02-15,100038,24.6014
2025-02-16,100038,24.9985
2025-02-17,100038,24.8863
2025-02-18,100038,24.2728
2025-02-19,100038,24.4866
2025-02-20,100038,23.6962
2025-02-21,100038,22.8442
2025-02-22,100038,21.9721
2025-02-23,100038,21.9385
2025-02-24,100038,22.8489
2025-02-25,100038,22.8248
2025-02-26,100038,23.0744
2025-02-27,100038,23.6355
2025-02-28,100038,23.2832
2025-03-01,100038,23.084
2025-03-02,100038,23.1423
2025-03-03,100038,23.1423
2025-03-04,100038,23.8706
2025-03-05,100038,24.2495
2025-03-06,100038,23.6033
2025-03-07,100038,23.6033
2025-03-08,100038,24.0753
2025-03-09,100038,24.0753
2025-03-10,100038,23.6782
2025-03-11,100038,23.6782
2025-03-12,100038,23.844
2025-03-13,100038,23.844
2025-03-14,100038,23.9048
2025-03-15,100038,22.961
2025-03-16,100038,23.0107
2025-03-17,100038,23.0107
2025-03-18,100038,23.9245
2025-03-19,100038,23.9245
2025-03-20,100038,24.1951
2025-03-21,100038,23.7283
2025-03-22,100038,22.836
2025-03-23,100038,22.2225
2025-03-24,100038,21.7802
2025-03-25,100038,21.8309
2025-03-26,100038,21.4123
2025-03-27,100038,21.4123
2025-03-28,100038,22.1623
2025-03-29,100038,21.2826
2025-03-30,100038,21.6383
2025-03-31,100038,21.4232
2025-01-01,100039,139.1984
2025-01-02,100039,138.5489
2025-01-03,100039,138.1723
2025-01-04,100039,137.7198
2025-01-05,100039,138.581
2025-01-06,100039,138.1169
2025-01-07,100039,138.4796
2025-01-08,100039,137.4962
2025-01-09,100039,137.5801
2025-01-10,100039,138.46
2025-01-11,100039,138.2738
2025-01-12,100039,138.9201
2025-01-13,100039,139.3941
2025-01-14,100039,138.8299
2025-01-15,100039,137.9757
2025-01-16,100039,138.0641
2025-01-17,100039,137.1464
2025-01-18,100039,137.3601
2025-01-19,100039,137.0863
2025-01-20,100039,137.0863
2025-01-21,100039,137.447
2025-01-22,100039,138.005
2025-01-23,100039,137.08
2025-01-24,100039,136.8546
2025-01-25,100039,136.2737
2025-01-26,100039,136.2737
2025-01-27,100039,136.6398
2025-01-28,100039,137.1223
2025-01-29,100039,137.5148
2025-01-30,100039,137.2532
2025-01-31,100039,136.7225
2025-02-01,100039,136.7225
2025-02-02,100039,137.3132
2025-02-03,100039,137.9943
2025-02-04,100039,138.1012
2025-02-05,100039,138.1012
2025-02-06,100039,138.2865
2025-02-07,100039,138.6808
2025-02-08,100039,138.6956
2025-02-09,100039,138.6956
2025-02-10,100039,138.2218
2025-02-11,100039,138.6501
2025-02-12,100039,138.4937
2025-02-13,100039,137.9682
2025-02-14,100039,137.791
2025-02-15,100039,138.5763
2025-02-16,100039,138.5763
2025-02-17,100039,137.7144
2025-02-18,100039,137.7651
2025-02-19,100039,138.5318
2025-02-20,100039,137.7433
2025-02-21,100039,138.2459
2025-02-22,100039,138.2459
2025-02-23,100039,139.0807
2025-02-24,100039,138.808
2025-02-25,100039,139.5394
2025-02-26,100039,140.347
2025-02-27,100039,139.8801
2025-02-28,100039,140.0096
2025-03-01,100039,139.3685
2025-03-02,100039,139.5494
2025-03-03,100039,138.8399
2025-03-04,100039,139.6873
2025-03-05,100039,139.789
2025-03-06,100039,139.5724
2025-03-07,100039,139.0867
2025-03-08,100039,139.1467
2025-03-09,100039,139.3282
2025-03-10,100039,138.561
2025-03-11,100039,138.7041
2025-03-12,100039,138.1449
2025-03-13,100039,138.3634
2025-03-14,100039,138.9595
2025-03-15,100039,139.288
2025-03-16,100039,139.288
2025-03-17,100039,139.288
2025-03-18,100039,138.3823
2025-03-19,100039,139.2171
2025-03-20,100039,139.3458
2025-03-21,100039,139.375
2025-03-22,100039,139.6984
2025-03-23,100039,139.5278
2025-03-24,100039,139.5175
2025-03-25,100039,139.4197
2025-03-26,100039,139.9578
2025-03-27,100039,139.9999
2025-03-28,100039,139.9999
2025-03-29,100039,139.4742
2025-03-30,100039,138.7844
2025-03-31,100039,137.9132
