transaction_id,investor_id,amfi_code,transaction_date,transaction_type,amount,units,state,kyc_status
1128,10092,100036,2025-03-30,REDEMPTION,57829.06,195.91,MH,N
1129,10101,100031,2025-02-28,SIP,49296.41,465.852,TS,Y
1130,10184,100037,2025-02-20,REDEMPTION,90351.72,342.884,MH,Pending
1131,10116,100024,2025-02-01,SIP,16193.93,38.05,DL,Verified
1132,10170,100031,2025-01-01,SIP,43476.36,340.969,WB,Y
1133,10147,100009,2025-01-22,SIP,16315.33,262.101,WB,Failed
1134,10087,100011,2025-11-01,LUMPSUM,89254.15,498.167,DL,Y
1135,10123,100027,2025-01-24,LUMPSUM,4615.45,77.889,DL,Failed
1136,10011,100000,2025-07-01,LUMPSUM,72529.26,320.705,DL,Failed
1137,10181,100006,2025-07-01,REDEMPTION,46171.56,370.334,KA,N
1138,,100019,2025-02-01,REDEMPTION,81280.57,384.423,KA,N
1139,10023,100008,2025-03-15,SIP,16261.64,203.246,KA,Verified
1140,10098,100009,2025-03-03,REDEMPTION,36359.48,380.445,GJ,N
1141,10133,100009,2025-09-01,REDEMPTION,8900.64,297.333,MH,Y
1142,10080,100000,2025-01-01,SIP,79485.83,62.923,KA,Failed
1143,10186,100016,2025-06-03,LUMPSUM,55632.7,486.376,TN,Failed
1144,10120,100023,2025-12-03,REDEMPTION,82276.59,346.636,TS,Verified
1145,10122,100028,2025-03-22,REDEMPTION,33253.92,168.637,DL,Pending
1146,10055,100021,2025-07-03,REDEMPTION,78791.58,119.392,KA,Pending
1147,10069,100015,2025-11-03,SIP,42801.46,408.832,TS,N
1148,10144,100025,2025-01-22,REDEMPTION,84924.63,158.084,TN,Pending
1149,10040,100018,2025-09-02,REDEMPTION,85815.06,212.588,TS,N
1150,10189,100000,2025-10-02,REDEMPTION,931.33,346.37,TN,Pending
1151,10103,100005,2025-03-01,REDEMPTION,76064.19,53.579,DL,N
1152,10042,100004,2025-03-20,REDEMPTION,339.64,13.02,GJ,Pending
1153,10146,100033,2025-01-02,LUMPSUM,67692.31,351.814,GJ,Pending
1154,10070,100039,2025-07-03,REDEMPTION,52670.87,172.081,WB,Failed
1155,10038,100032,2025-01-16,SIP,28487.58,379.626,TN,Failed
1156,10125,100015,2025-02-02,LUMPSUM,31520.06,428.964,WB,N
1157,10041,100035,2025-03-20,LUMPSUM,44032.53,338.58,DL,Pending
1158,10017,100014,2025-01-13,REDEMPTION,54949.59,256.923,KA,Y
1159,10123,100021,2025-02-26,SIP,64486.34,419.411,TS,N
1160,10149,100013,2025-01-13,REDEMPTION,85438.65,291.265,KA,Verified
1161,10157,100022,2025-09-01,SIP,90793.83,84.464,TN,Pending
1162,10087,100007,2025-01-21,LUMPSUM,626.8,291.666,MH,Pending
1163,10191,100038,2025-04-02,LUMPSUM,64189.72,271.779,MH,Failed
1164,,100006,2025-02-26,LUMPSUM,75156.1,325.014,KA,N
1165,10053,100004,2025-07-03,LUMPSUM,88401.23,437.014,WB,Pending
1166,10069,100036,2025-01-22,REDEMPTION,931.11,279.423,KA,Y
1167,10197,100032,2025-02-25,SIP,30204.52,240.125,KA,Pending
1168,10172,100002,2025-03-17,SIP,15387.18,305.618,KA,N
1169,10171,100023,2025-01-24,LUMPSUM,26347.9,309.763,MH,Y
1170,10159,100011,2025-12-02,LUMPSUM,98464.2,243.482,GJ,Verified
1171,10119,100031,2025-02-21,LUMPSUM,78034.62,479.316,TN,N
1172,10127,100008,2025-03-23,SIP,22355.77,157.791,TN,Pending
1173,10114,100008,2025-01-21,SIP,84603.73,43.491,KA,N
1174,10118,100026,2025-01-27,LUMPSUM,73535.47,346.287,DL,Y
1175,10188,100010,2025-02-21,SIP,68150.82,57.875,DL,Pending
1176,10053,100035,2025-01-30,LUMPSUM,67844.29,209.797,KA,Verified
1177,10127,100003,2025-01-27,LUMPSUM,40650.39,322.615,KA,N
1178,10093,100004,2025-01-17,SIP,20047.02,363.99,KA,Failed
1179,10141,100017,2025-03-31,REDEMPTION,20821.7,225.403,KA,Y
1180,10140,100038,2025-03-21,SIP,79089.68,332.536,MH,Verified
1181,10018,100012,2025-12-02,SIP,41672.91,205.434,TS,Y
1182,10078,100017,2025-02-01,REDEMPTION,60319.51,164.888,TS,Verified
1183,10043,100028,2025-02-13,LUMPSUM,6615.82,351.547,KA,Verified
1184,10096,100005,2025-03-15,LUMPSUM,35946.44,440.909,MH,Failed
1185,10095,100006,2025-06-03,LUMPSUM,81655.44,380.409,WB,Failed
1186,10143,100016,2025-03-13,REDEMPTION,32653.99,147.499,KA,N
1187,10142,100023,2025-01-03,REDEMPTION,68177.23,312.524,GJ,Failed
1188,10173,100014,2025-01-30,LUMPSUM,80528.01,284.127,MH,Verified
1189,10174,100033,2025-03-20,LUMPSUM,66757.46,326.164,TN,N
1190,10112,100029,2025-03-18,SIP,27229.65,76.796,DL,Failed
1191,10048,100022,2025-01-02,LUMPSUM,40639.12,299.994,DL,Failed
1192,10179,100006,2025-03-28,REDEMPTION,68774.61,338.471,GJ,Verified
1193,10046,100013,2025-06-01,LUMPSUM,47700.92,21.738,TS,Verified
1194,10092,100030,2025-11-01,SIP,64743.47,263.458,KA,Failed
1195,10048,100030,2025-01-01,REDEMPTION,40429.37,202.256,GJ,Failed
1196,10077,100021,2025-03-13,SIP,63867.43,490.955,TS,Verified
1197,10004,100020,2025-01-03,LUMPSUM,36203.96,72.811,WB,Failed
1198,10109,100036,2025-02-16,SIP,95304.49,378.952,TN,Verified
1199,10099,100003,2025-03-13,LUMPSUM,26074.01,237.814,MH,Y
1200,10038,100024,2025-03-27,REDEMPTION,33527.73,225.828,KA,Y
